in s,C1 in V,C2 in V,C3 in V
-1.0010060E-02,1.887943401075E-02,-9.15001186030E-01,3.672522302518E-02
-1.0009876E-02,1.888065700609E-02,-9.14853285020E-01,3.672627675148E-02
-1.0009692E-02,1.888017066129E-02,-9.15416423185E-01,3.672493704861E-02
-1.0009508E-02,1.887689601587E-02,-9.14994773874E-01,3.672622182673E-02
-1.0009324E-02,1.887640567220E-02,-9.15062569501E-01,3.672588987542E-02
-1.0009140E-02,1.888008979339E-02,-9.15108742146E-01,3.672624776406E-02
-1.0008956E-02,1.887931238002E-02,-9.14964962238E-01,3.672713877434E-02
-1.0008772E-02,1.887938929329E-02,-9.15073601017E-01,3.672746158006E-02
-1.0008588E-02,1.888039780854E-02,-9.15361237666E-01,3.672682189649E-02
-1.0008404E-02,1.888092672409E-02,-9.15261094877E-01,3.672749825554E-02
-1.0008220E-02,1.887850284882E-02,-9.15636166418E-01,3.672818521770E-02
-1.0008036E-02,1.887448255744E-02,-9.15477538900E-01,3.672773195231E-02
-1.0007852E-02,1.887505456646E-02,-9.15287472261E-01,3.672947975608E-02
-1.0007668E-02,1.887466248664E-02,-9.15361703327E-01,3.672712754259E-02
-1.0007484E-02,1.887151918331E-02,-9.15601327969E-01,3.672662180649E-02
-1.0007300E-02,1.887182687599E-02,-9.15227206377E-01,3.672693542937E-02
-1.0007116E-02,1.887416503815E-02,-9.15502943052E-01,3.672790826099E-02
-1.0006932E-02,1.887066120704E-02,-9.15454835584E-01,3.672937714295E-02
-1.0006748E-02,1.887121108434E-02,-9.15606860025E-01,3.672944340190E-02
-1.0006564E-02,1.886781126450E-02,-9.15710381186E-01,3.672929518191E-02
-1.0006380E-02,1.886717669390E-02,-9.15349870874E-01,3.672948096680E-02
-1.0006196E-02,1.887222798498E-02,-9.15149149904E-01,3.672912341343E-02
-1.0006012E-02,1.887069030505E-02,-9.15445219679E-01,3.672829202177E-02
-1.0005828E-02,1.886984988189E-02,-9.15580042591E-01,3.672695613267E-02
-1.0005644E-02,1.886907366410E-02,-9.15631856723E-01,3.672729093848E-02
-1.0005460E-02,1.886955943730E-02,-9.15761946188E-01,3.672725131070E-02
-1.0005276E-02,1.887150937881E-02,-9.15748742362E-01,3.672651601756E-02
-1.0005092E-02,1.886747017227E-02,-9.15446171956E-01,3.672843011363E-02
-1.0004908E-02,1.886832831850E-02,-9.15679277340E-01,3.672959677676E-02
-1.0004724E-02,1.886657826093E-02,-9.15919383941E-01,3.673074371448E-02
-1.0004540E-02,1.886969758620E-02,-9.15815844154E-01,3.673083711216E-02
-1.0004356E-02,1.886763403731E-02,-9.15720802685E-01,3.673259372624E-02
-1.0004172E-02,1.886885665081E-02,-9.15658287657E-01,3.673061098704E-02
-1.0003988E-02,1.887252682311E-02,-9.15418309113E-01,3.672893617103E-02
-1.0003804E-02,1.887053642961E-02,-9.16400037194E-01,3.672728862880E-02
-1.0003620E-02,1.886983722172E-02,-9.15824861685E-01,3.672717525424E-02
-1.0003436E-02,1.886993704088E-02,-9.15675084060E-01,3.672763958374E-02
-1.0003252E-02,1.886506170457E-02,-9.15829928080E-01,3.672912137384E-02
-1.0003068E-02,1.886795082785E-02,-9.16165227490E-01,3.672953853184E-02
-1.0002884E-02,1.886369267552E-02,-9.15790335229E-01,3.672831482520E-02
-1.0002700E-02,1.886652796952E-02,-9.16066993913E-01,3.672630469581E-02
-1.0002516E-02,1.886448712860E-02,-9.15951724118E-01,3.672705974231E-02
-1.0002332E-02,1.887019256436E-02,-9.16235442227E-01,3.672793393755E-02
-1.0002148E-02,1.886747189056E-02,-9.16193572292E-01,3.672745143795E-02
-1.0001964E-02,1.886901060774E-02,-9.15910568973E-01,3.672771186369E-02
-1.0001780E-02,1.886713686938E-02,-9.15984276170E-01,3.672913153457E-02
-1.0001596E-02,1.886505969175E-02,-9.15815141005E-01,3.672916687360E-02
-1.0001412E-02,1.886506836120E-02,-9.16156470729E-01,3.673000979969E-02
-1.0001228E-02,1.886592927229E-02,-9.15990492748E-01,3.672972963924E-02
-1.0001044E-02,1.886305538196E-02,-9.15543017862E-01,3.672967618132E-02
-1.0000860E-02,1.886598722966E-02,-9.16079431726E-01,3.672964612754E-02
-1.0000676E-02,1.886602136030E-02,-9.16072879871E-01,3.672999167150E-02
-1.0000492E-02,1.886444058692E-02,-9.15944285179E-01,3.672860470401E-02
-1.0000308E-02,1.886635395539E-02,-9.16035878425E-01,3.672860532800E-02
-1.0000124E-02,1.886451651997E-02,-9.15784414345E-01,3.672958706306E-02
-9.9999400E-03,1.886440073446E-02,-9.16270250408E-01,3.672734238008E-02
-9.9997560E-03,1.886216131461E-02,-9.16463204147E-01,3.672889777260E-02
-9.9995720E-03,1.886210407436E-02,-9.15784125635E-01,3.672742588712E-02
-9.9993880E-03,1.886129249426E-02,-9.16085953312E-01,3.672772151219E-02
-9.9992040E-03,1.886259989071E-02,-9.16143958410E-01,3.672729532501E-02
-9.9990200E-03,1.886794289531E-02,-9.16242315387E-01,3.672658356639E-02
-9.9988360E-03,1.886575907542E-02,-9.15883802762E-01,3.672712395234E-02
-9.9986520E-03,1.886406606835E-02,-9.16185742198E-01,3.672832977293E-02
-9.9984680E-03,1.886553381526E-02,-9.16427872097E-01,3.672760279650E-02
-9.9982840E-03,1.886460552065E-02,-9.16309258854E-01,3.672931906102E-02
-9.9981000E-03,1.886379605814E-02,-9.15911868168E-01,3.673007867565E-02
-9.9979160E-03,1.886672633191E-02,-9.16102498258E-01,3.672847672166E-02
-9.9977320E-03,1.887020537819E-02,-9.15643109428E-01,3.673127924358E-02
-9.9975480E-03,1.887107139061E-02,-9.16526149912E-01,3.672849408617E-02
-9.9973640E-03,1.886623258193E-02,-9.16396640195E-01,3.672994951518E-02
-9.9971800E-03,1.887020838404E-02,-9.16117238766E-01,3.672818037482E-02
-9.9969960E-03,1.886921029378E-02,-9.15953954635E-01,3.672974859631E-02
-9.9968120E-03,1.887062018345E-02,-9.16579870926E-01,3.672947876422E-02
-9.9966280E-03,1.887246213577E-02,-9.16344451206E-01,3.672745850669E-02
-9.9964440E-03,1.887005130484E-02,-9.16357422201E-01,3.672853550674E-02
-9.9962600E-03,1.886952208545E-02,-9.16256939480E-01,3.672832001733E-02
-9.9960760E-03,1.886860028099E-02,-9.15984660340E-01,3.672703322755E-02
-9.9958920E-03,1.886880462364E-02,-9.16683750646E-01,3.672873539651E-02
-9.9957080E-03,1.887203979728E-02,-9.16136179538E-01,3.672947671065E-02
-9.9955240E-03,1.887068925382E-02,-9.16263246862E-01,3.672833338646E-02
-9.9953400E-03,1.887121362801E-02,-9.16620348534E-01,3.672969522221E-02
-9.9951560E-03,1.887427183873E-02,-9.16297070170E-01,3.673022730542E-02
-9.9949720E-03,1.887372661921E-02,-9.16650714306E-01,3.673097978612E-02
-9.9947880E-03,1.887424653935E-02,-9.16545009194E-01,3.672959255787E-02
-9.9946040E-03,1.887492519644E-02,-9.16815870395E-01,3.673055311000E-02
-9.9944200E-03,1.887540838405E-02,-9.16507823812E-01,3.672891172381E-02
-9.9942360E-03,1.887491380054E-02,-9.16406589048E-01,3.672803719794E-02
-9.9940520E-03,1.887589701990E-02,-9.16481509292E-01,3.672924757736E-02
-9.9938680E-03,1.887375856939E-02,-9.16348427953E-01,3.673056285163E-02
-9.9936840E-03,1.887334997024E-02,-9.16606865311E-01,3.673017569618E-02
-9.9935000E-03,1.886536314225E-02,-9.16798224160E-01,3.672984391252E-02
-9.9933160E-03,1.886631987480E-02,-9.16682132473E-01,3.672958092099E-02
-9.9931320E-03,1.886898903016E-02,-9.16811076412E-01,3.673081696766E-02
-9.9929480E-03,1.886761670540E-02,-9.16819355870E-01,3.672959825290E-02
-9.9927640E-03,1.886759696951E-02,-9.16840464296E-01,3.673029811854E-02
-9.9925800E-03,1.886298308804E-02,-9.16997818230E-01,3.672958239248E-02
-9.9923960E-03,1.886472459839E-02,-9.16951100761E-01,3.672905479824E-02
-9.9922120E-03,1.886574274933E-02,-9.16776116891E-01,3.673055497730E-02
-9.9920280E-03,1.886208254568E-02,-9.17252115859E-01,3.673064945998E-02
-9.9918440E-03,1.885865914941E-02,-9.16750971181E-01,3.672993714722E-02
-9.9916600E-03,1.886408784966E-02,-9.17184334202E-01,3.672768845955E-02
-9.9914760E-03,1.886368752763E-02,-9.17094808491E-01,3.672935330110E-02
-9.9912920E-03,1.886266802161E-02,-9.16737967590E-01,3.672878047718E-02
-9.9911080E-03,1.886704961027E-02,-9.16886636941E-01,3.672832121408E-02
-9.9909240E-03,1.886653850627E-02,-9.16715362063E-01,3.672861424075E-02
-9.9907400E-03,1.886854095574E-02,-9.17045785999E-01,3.672995799487E-02
-9.9905560E-03,1.886864424873E-02,-9.16601526504E-01,3.673032766474E-02
-9.9903720E-03,1.887020006383E-02,-9.16807448911E-01,3.672940617694E-02
-9.9901880E-03,1.886577270649E-02,-9.16745681269E-01,3.673016173100E-02
-9.9900040E-03,1.886638264943E-02,-9.16835928755E-01,3.672981201006E-02
-9.9898200E-03,1.887045529977E-02,-9.16561132716E-01,3.672891881583E-02
-9.9896360E-03,1.887315713757E-02,-9.16627717623E-01,3.673013722325E-02
-9.9894520E-03,1.887050103353E-02,-9.16790771252E-01,3.672998692641E-02
-9.9892680E-03,1.887086778021E-02,-9.16690931143E-01,3.673053642070E-02
-9.9890840E-03,1.887227619373E-02,-9.16854937049E-01,3.673111061366E-02
-9.9889000E-03,1.887408229945E-02,-9.16788603598E-01,3.672992766170E-02
-9.9887160E-03,1.887125198802E-02,-9.16885472788E-01,3.672851262415E-02
-9.9885320E-03,1.887562474891E-02,-9.16902383277E-01,3.672993428806E-02
-9.9883480E-03,1.887107603674E-02,-9.16934988881E-01,3.672880214905E-02
-9.9881640E-03,1.887554360045E-02,-9.16981890285E-01,3.672854258945E-02
-9.9879800E-03,1.887311661689E-02,-9.17047727806E-01,3.672953157952E-02
-9.9877960E-03,1.887443129978E-02,-9.16779988864E-01,3.672835078822E-02
-9.9876120E-03,1.887582860495E-02,-9.17392154178E-01,3.672913952997E-02
-9.9874280E-03,1.887474052448E-02,-9.17164997617E-01,3.672827970969E-02
-9.9872440E-03,1.887389241092E-02,-9.17035338888E-01,3.672879145747E-02
-9.9870600E-03,1.887497468110E-02,-9.17206685944E-01,3.672937588567E-02
-9.9868760E-03,1.887124270623E-02,-9.17209670832E-01,3.672819706412E-02
-9.9866920E-03,1.887363906441E-02,-9.17153928848E-01,3.672989006886E-02
-9.9865080E-03,1.887399989719E-02,-9.17231277516E-01,3.672785047708E-02
-9.9863240E-03,1.887468879883E-02,-9.16795663023E-01,3.672799565164E-02
-9.9861400E-03,1.887814849688E-02,-9.17361718556E-01,3.672808869077E-02
-9.9859560E-03,1.887381407505E-02,-9.17168552941E-01,3.672987144241E-02
-9.9857720E-03,1.887600954695E-02,-9.17427220801E-01,3.672900544746E-02
-9.9855880E-03,1.887482035047E-02,-9.17003918393E-01,3.672861695090E-02
-9.9854040E-03,1.887117626684E-02,-9.17105306825E-01,3.672888500882E-02
-9.9852200E-03,1.887077297972E-02,-9.17259962251E-01,3.672861069242E-02
-9.9850360E-03,1.887119237523E-02,-9.17571049603E-01,3.672702950226E-02
-9.9848520E-03,1.887098012332E-02,-9.17651043227E-01,3.672659094712E-02
-9.9846680E-03,1.887425317619E-02,-9.17250851588E-01,3.672765861066E-02
-9.9844840E-03,1.887055003972E-02,-9.17193645099E-01,3.672715687925E-02
-9.9843000E-03,1.887042445553E-02,-9.17329599569E-01,3.672870384796E-02
-9.9841160E-03,1.886689263353E-02,-9.17172257276E-01,3.672826122293E-02
-9.9839320E-03,1.886829886077E-02,-9.17613760056E-01,3.672958410146E-02
-9.9837480E-03,1.887063750139E-02,-9.17321229307E-01,3.672746653469E-02
-9.9835640E-03,1.886939430566E-02,-9.17425530450E-01,3.672903799253E-02
-9.9833800E-03,1.886670775785E-02,-9.17368351901E-01,3.672688640455E-02
-9.9831960E-03,1.886676509356E-02,-9.17388393963E-01,3.672665798837E-02
-9.9830120E-03,1.886759232337E-02,-9.17488487856E-01,3.672746769885E-02
-9.9828280E-03,1.887501340200E-02,-9.17524252972E-01,3.672834032016E-02
-9.9826440E-03,1.886631185146E-02,-9.17673169123E-01,3.672890298801E-02
-9.9824600E-03,1.886945352613E-02,-9.17407274200E-01,3.672912839135E-02
-9.9822760E-03,1.886962899895E-02,-9.17348219035E-01,3.672868571976E-02
-9.9820920E-03,1.886559749328E-02,-9.17526723305E-01,3.672819942968E-02
-9.9819080E-03,1.886944404061E-02,-9.17607126711E-01,3.672855796093E-02
-9.9817240E-03,1.886846704947E-02,-9.17823980516E-01,3.672969140844E-02
-9.9815400E-03,1.887177883138E-02,-9.17404219462E-01,3.672970239805E-02
-9.9813560E-03,1.887272666282E-02,-9.17484739283E-01,3.673027274931E-02
-9.9811720E-03,1.886954016475E-02,-9.17892127717E-01,3.672994239522E-02
-9.9809880E-03,1.887239150194E-02,-9.17706217105E-01,3.673126832383E-02
-9.9808040E-03,1.887088055563E-02,-9.17601094069E-01,3.673078652272E-02
-9.9806200E-03,1.886726395417E-02,-9.17912481772E-01,3.672993454883E-02
-9.9804360E-03,1.886791102778E-02,-9.17486196803E-01,3.672936484484E-02
-9.9802520E-03,1.886620139194E-02,-9.17607136024E-01,3.672932894701E-02
-9.9800680E-03,1.886981036471E-02,-9.18127587019E-01,3.673242039314E-02
-9.9798840E-03,1.887013626474E-02,-9.17851149524E-01,3.673250190714E-02
-9.9797000E-03,1.887625264193E-02,-9.17730233585E-01,3.673323634813E-02
-9.9795160E-03,1.887772429226E-02,-9.17613890441E-01,3.673271541284E-02
-9.9793320E-03,1.887020850394E-02,-9.17708752630E-01,3.673102337202E-02
-9.9791480E-03,1.886730023966E-02,-9.17669369327E-01,3.673183978802E-02
-9.9789640E-03,1.886692395390E-02,-9.17982836207E-01,3.673016505582E-02
-9.9787800E-03,1.886869135619E-02,-9.18019781774E-01,3.673023675369E-02
-9.9785960E-03,1.886492188162E-02,-9.17901322199E-01,3.673118978540E-02
-9.9784120E-03,1.886782713773E-02,-9.18011919083E-01,3.673196302528E-02
-9.9782280E-03,1.886581594081E-02,-9.17995364824E-01,3.673132534871E-02
-9.9780440E-03,1.886417119371E-02,-9.17940691533E-01,3.672992188750E-02
-9.9778600E-03,1.886504673472E-02,-9.17824227316E-01,3.673106862033E-02
-9.9776760E-03,1.886900462633E-02,-9.17952377303E-01,3.673050139831E-02
-9.9774920E-03,1.886496830223E-02,-9.18037558394E-01,3.673336788813E-02
-9.9773080E-03,1.886758572262E-02,-9.17860926082E-01,3.673092982532E-02
-9.9771240E-03,1.886161994728E-02,-9.18222768186E-01,3.672987001283E-02
-9.9769400E-03,1.886505751129E-02,-9.17694084300E-01,3.673080409678E-02
-9.9767560E-03,1.886140400733E-02,-9.18080415530E-01,3.673363318933E-02
-9.9765720E-03,1.886386381535E-02,-9.18091118755E-01,3.673442055272E-02
-9.9763880E-03,1.886706882113E-02,-9.18049467681E-01,3.673275285201E-02
-9.9762040E-03,1.886732778469E-02,-9.18168551242E-01,3.673339885926E-02
-9.9760200E-03,1.886925157582E-02,-9.17958710296E-01,3.673404250095E-02
-9.9758360E-03,1.886718023059E-02,-9.18197107920E-01,3.673397991141E-02
-9.9756520E-03,1.886966471051E-02,-9.18217385141E-01,3.673374883166E-02
-9.9754680E-03,1.886819858992E-02,-9.18341556052E-01,3.673382830607E-02
-9.9752840E-03,1.886554732293E-02,-9.18060459616E-01,3.673481849754E-02
-9.9751000E-03,1.886813591657E-02,-9.17863920284E-01,3.673342390718E-02
-9.9749160E-03,1.887057892586E-02,-9.18412799900E-01,3.673334863769E-02
-9.9747320E-03,1.886804297640E-02,-9.18409053655E-01,3.673390649525E-02
-9.9745480E-03,1.886882934443E-02,-9.18495876202E-01,3.673233079059E-02
-9.9743640E-03,1.887106909140E-02,-9.18188288296E-01,3.673247493604E-02
-9.9741800E-03,1.887495128627E-02,-9.18310158839E-01,3.673154953202E-02
-9.9739960E-03,1.887069593490E-02,-9.18651062483E-01,3.673127490828E-02
-9.9738120E-03,1.887285198042E-02,-9.17990454426E-01,3.673180840710E-02
-9.9736280E-03,1.887105880844E-02,-9.18452832801E-01,3.673220204456E-02
-9.9734440E-03,1.887339350608E-02,-9.18203149876E-01,3.673180875169E-02
-9.9732600E-03,1.887520503442E-02,-9.18538735667E-01,3.672982143505E-02
-9.9730760E-03,1.887141209634E-02,-9.18489724817E-01,3.673064464038E-02
-9.9728920E-03,1.887370037454E-02,-9.18251033826E-01,3.673081727034E-02
-9.9727080E-03,1.886776414773E-02,-9.18466369575E-01,3.673229025943E-02
-9.9725240E-03,1.886831226948E-02,-9.18082212983E-01,3.672943275223E-02
-9.9723400E-03,1.887229773755E-02,-9.18348599179E-01,3.672925501863E-02
-9.9721560E-03,1.887166059067E-02,-9.18306533666E-01,3.673102249192E-02
-9.9719720E-03,1.887423115856E-02,-9.18332249811E-01,3.673058135701E-02
-9.9717880E-03,1.887716485843E-02,-9.18112955941E-01,3.673034948098E-02
-9.9716040E-03,1.888045185552E-02,-9.18327816715E-01,3.673220347414E-02
-9.9714200E-03,1.887816564719E-02,-9.18809333770E-01,3.673171249485E-02
-9.9712360E-03,1.887844114987E-02,-9.18824856589E-01,3.673167099511E-02
-9.9710520E-03,1.887653354978E-02,-9.18669013726E-01,3.673053271404E-02
-9.9708680E-03,1.887657918924E-02,-9.18713940727E-01,3.672989656018E-02
-9.9706840E-03,1.887538749914E-02,-9.18786383653E-01,3.673231659723E-02
-9.9705000E-03,1.887224377672E-02,-9.18536155904E-01,3.673169347258E-02
-9.9703160E-03,1.887426313668E-02,-9.18490758585E-01,3.673197381465E-02
-9.9701320E-03,1.887737871803E-02,-9.18495925097E-01,3.673152784152E-02
-9.9699480E-03,1.887627650242E-02,-9.18634233484E-01,3.673111650428E-02
-9.9697640E-03,1.887577648930E-02,-9.18960706284E-01,3.673119054908E-02
-9.9695800E-03,1.887659077256E-02,-9.18543706601E-01,3.673121671924E-02
-9.9693960E-03,1.886955721377E-02,-9.18525857804E-01,3.673095249837E-02
-9.9692120E-03,1.886926915104E-02,-9.18496875046E-01,3.673127836349E-02
-9.9690280E-03,1.887249380656E-02,-9.18526092963E-01,3.673187061014E-02
-9.9688440E-03,1.886965091413E-02,-9.18614200735E-01,3.673122763434E-02
-9.9686600E-03,1.887213737777E-02,-9.18506008992E-01,3.673058734076E-02
-9.9684760E-03,1.887510637826E-02,-9.18610026082E-01,3.672919751411E-02
-9.9682920E-03,1.887953676589E-02,-9.18523094105E-01,3.672947037300E-02
-9.9681080E-03,1.888038066638E-02,-9.19034650968E-01,3.672759495476E-02
-9.9679240E-03,1.888190613318E-02,-9.19003295666E-01,3.672850701293E-02
-9.9677400E-03,1.887998233622E-02,-9.18501464138E-01,3.672602994634E-02
-9.9675560E-03,1.888355345189E-02,-9.18419503095E-01,3.672843900776E-02
-9.9673720E-03,1.888388090374E-02,-9.18820586475E-01,3.672845800208E-02
-9.9671880E-03,1.888356711323E-02,-9.18452090071E-01,3.672869861392E-02
-9.9670040E-03,1.888518676933E-02,-9.18994380580E-01,3.672946170239E-02
-9.9668200E-03,1.888474805237E-02,-9.18470665300E-01,3.672921131166E-02
-9.9666360E-03,1.888881194129E-02,-9.18450031849E-01,3.672947304124E-02
-9.9664520E-03,1.888279283143E-02,-9.18704506429E-01,3.673005640307E-02
-9.9662680E-03,1.888546572140E-02,-9.18627183372E-01,3.672914936474E-02
-9.9660840E-03,1.888493097344E-02,-9.18634862127E-01,3.672934535226E-02
-9.9659000E-03,1.888175969667E-02,-9.18737086421E-01,3.672973427257E-02
-9.9657160E-03,1.888483932431E-02,-9.18725142209E-01,3.673093235387E-02
-9.9655320E-03,1.888975665279E-02,-9.18659213884E-01,3.673031398362E-02
-9.9653480E-03,1.888977444455E-02,-9.19035619544E-01,3.673091159934E-02
-9.9651640E-03,1.888829178716E-02,-9.18915411411E-01,3.672959623193E-02
-9.9649800E-03,1.888652324051E-02,-9.19210619712E-01,3.673088036744E-02
-9.9647960E-03,1.887968942829E-02,-9.18580109673E-01,3.673046036424E-02
-9.9646120E-03,1.888248166608E-02,-9.19376804912E-01,3.673088194137E-02
-9.9644280E-03,1.887896851710E-02,-9.19156465633E-01,3.673289845498E-02
-9.9642440E-03,1.887685952316E-02,-9.19056399679E-01,3.673225928830E-02
-9.9640600E-03,1.887593120526E-02,-9.18830544641E-01,3.673169971244E-02
-9.9638760E-03,1.887564554302E-02,-9.19094122900E-01,3.673216728294E-02
-9.9636920E-03,1.887304087825E-02,-9.18792250985E-01,3.673148948034E-02
-9.9635080E-03,1.887654063249E-02,-9.18789470987E-01,3.672972508973E-02
-9.9633240E-03,1.887594475368E-02,-9.19035228388E-01,3.673070994006E-02
-9.9631400E-03,1.887345120384E-02,-9.18987109279E-01,3.673039331833E-02
-9.9629560E-03,1.887591550549E-02,-9.19044993306E-01,3.673128833795E-02
-9.9627720E-03,1.887723293811E-02,-9.18521257071E-01,3.672977444982E-02
-9.9625880E-03,1.887380585613E-02,-9.18997339858E-01,3.673003542038E-02
-9.9624040E-03,1.887489089233E-02,-9.19270885596E-01,3.673060829086E-02
-9.9622200E-03,1.887599733848E-02,-9.19033866329E-01,3.673071379574E-02
-9.9620360E-03,1.887792328213E-02,-9.19045649888E-01,3.672770664828E-02
-9.9618520E-03,1.887888471436E-02,-9.19326827815E-01,3.672825103892E-02
-9.9616680E-03,1.887499872552E-02,-9.19253039127E-01,3.672778829733E-02
-9.9614840E-03,1.887853824723E-02,-9.18819578318E-01,3.672758577192E-02
-9.9613000E-03,1.887804128536E-02,-9.18892105063E-01,3.672917483175E-02
-9.9611160E-03,1.887776267555E-02,-9.19109021733E-01,3.672854627283E-02
-9.9609320E-03,1.887465450171E-02,-9.19521646528E-01,3.672857339760E-02
-9.9607480E-03,1.887473788884E-02,-9.19032287737E-01,3.672949330216E-02
-9.9605640E-03,1.887498104319E-02,-9.18966915878E-01,3.672964948030E-02
-9.9603800E-03,1.887763156396E-02,-9.19618050056E-01,3.672867683960E-02
-9.9601960E-03,1.887517379204E-02,-9.19851751486E-01,3.672774070209E-02
-9.9600120E-03,1.887463337466E-02,-9.19420046220E-01,3.672827186795E-02
-9.9598280E-03,1.887745961736E-02,-9.19328760309E-01,3.673068391426E-02
-9.9596440E-03,1.887686164424E-02,-9.19285975350E-01,3.672963241382E-02
-9.9594600E-03,1.887406282433E-02,-9.19668853702E-01,3.672894725377E-02
-9.9592760E-03,1.887421934589E-02,-9.19691321859E-01,3.672897724701E-02
-9.9590920E-03,1.887497535049E-02,-9.19266883237E-01,3.672963276772E-02
-9.9589080E-03,1.887707811155E-02,-9.19381692028E-01,3.672890761668E-02
-9.9587240E-03,1.887634062980E-02,-9.19456346845E-01,3.672809469314E-02
-9.9585400E-03,1.887938271001E-02,-9.19562380249E-01,3.672942975802E-02
-9.9583560E-03,1.887602294053E-02,-9.19365291437E-01,3.672807633212E-02
-9.9581720E-03,1.887508385888E-02,-9.19612294482E-01,3.672946177689E-02
-9.9579880E-03,1.887350332996E-02,-9.19605442276E-01,3.672693202538E-02
-9.9578040E-03,1.887519209486E-02,-9.20219279313E-01,3.672784508472E-02
