in s,C1 in V,C4 in V
-6.2024160E-03,2.085977036091E+01,-2.82380223400E+00
-6.2022328E-03,2.085189533936E+01,-2.86236681170E+00
-6.2020496E-03,2.085439229434E+01,-2.84199226773E+00
-6.2018664E-03,2.085232722623E+01,-2.82056579492E+00
-6.2016832E-03,2.084711975468E+01,-2.83036434450E+00
-6.2015000E-03,2.084031502767E+01,-2.86065639122E+00
-6.2013168E-03,2.084694260316E+01,-2.82698901030E+00
-6.2011336E-03,2.083345547834E+01,-2.82159477831E+00
-6.2009504E-03,2.083541487860E+01,-2.83788207346E+00
-6.2007672E-03,2.086747253364E+01,-2.80048305760E+00
-6.2005840E-03,2.085801881788E+01,-2.88880322953E+00
-6.2004008E-03,2.085245401649E+01,-2.81537497542E+00
-6.2002176E-03,2.086392275574E+01,-2.82541854433E+00
-6.2000344E-03,2.084657913124E+01,-2.85611434267E+00
-6.1998512E-03,2.085027026529E+01,-2.80845623822E+00
-6.1996680E-03,2.085137000358E+01,-2.83973958469E+00
-6.1994848E-03,2.083789098592E+01,-2.81908499203E+00
-6.1993016E-03,2.085359151525E+01,-2.80319629130E+00
-6.1991184E-03,2.085812661847E+01,-2.82107344721E+00
-6.1989352E-03,2.082019781278E+01,-2.84291113387E+00
-6.1987520E-03,2.086716325538E+01,-2.81533510317E+00
-6.1985688E-03,2.084443694962E+01,-2.83167514610E+00
-6.1983856E-03,2.082709130416E+01,-2.84619260239E+00
-6.1982024E-03,2.083372135697E+01,-2.81426871554E+00
-6.1980192E-03,2.083835959485E+01,-2.81974217980E+00
-6.1978360E-03,2.082882257229E+01,-2.86708980459E+00
-6.1976528E-03,2.084078420004E+01,-2.82598503293E+00
-6.1974696E-03,2.082208830448E+01,-2.83065355509E+00
-6.1972864E-03,2.084448155066E+01,-2.84866877957E+00
-6.1971032E-03,2.084149726251E+01,-2.82978330399E+00
-6.1969200E-03,2.082245384393E+01,-2.85491549768E+00
-6.1967368E-03,2.084844044926E+01,-2.83385960977E+00
-6.1965536E-03,2.081041266726E+01,-2.82413212010E+00
-6.1963704E-03,2.084416469144E+01,-2.82110234150E+00
-6.1961872E-03,2.083919439049E+01,-2.84349899632E+00
-6.1960040E-03,2.082875519110E+01,-2.80525433957E+00
-6.1958208E-03,2.084651703065E+01,-2.83691803818E+00
-6.1956376E-03,2.085117303817E+01,-2.83949909392E+00
-6.1954544E-03,2.083911503715E+01,-2.84965857756E+00
-6.1952712E-03,2.082666883295E+01,-2.84362371205E+00
-6.1950880E-03,2.083942480436E+01,-2.82613191414E+00
-6.1949048E-03,2.084314394327E+01,-2.80517657413E+00
-6.1947216E-03,2.083067297986E+01,-2.82241952266E+00
-6.1945384E-03,2.084316220650E+01,-2.84710029266E+00
-6.1943552E-03,2.086140893916E+01,-2.76427931278E+00
-6.1941720E-03,2.082688569142E+01,-2.79330286323E+00
-6.1939888E-03,2.081386659345E+01,-2.81853011004E+00
-6.1938056E-03,2.083683671480E+01,-2.85628159656E+00
-6.1936224E-03,2.083860219507E+01,-2.80041432600E+00
-6.1934392E-03,2.081539626749E+01,-2.87506601200E+00
-6.1932560E-03,2.084814379042E+01,-2.86094070072E+00
-6.1930728E-03,2.085782045549E+01,-2.85752391103E+00
-6.1928896E-03,2.086979414387E+01,-2.82918121559E+00
-6.1927064E-03,2.085549626084E+01,-2.83100113631E+00
-6.1925232E-03,2.083273317250E+01,-2.84411662617E+00
-6.1923400E-03,2.082563066440E+01,-2.82898293701E+00
-6.1921568E-03,2.084160647405E+01,-2.82498237104E+00
-6.1919736E-03,2.083315569026E+01,-2.85155461063E+00
-6.1917904E-03,2.085372131368E+01,-2.86743194922E+00
-6.1916072E-03,2.084236202812E+01,-2.81086461511E+00
-6.1914240E-03,2.082551371822E+01,-2.82695081444E+00
-6.1912408E-03,2.082737980926E+01,-2.87696003108E+00
-6.1910576E-03,2.083825234840E+01,-2.81664075921E+00
-6.1908744E-03,2.083591487775E+01,-2.83428911245E+00
-6.1906912E-03,2.084482818892E+01,-2.77967940676E+00
-6.1905080E-03,2.082998705147E+01,-2.83483263231E+00
-6.1903248E-03,2.083744529219E+01,-2.83745797244E+00
-6.1901416E-03,2.082118030688E+01,-2.83736695894E+00
-6.1899584E-03,2.084679302344E+01,-2.82876185267E+00
-6.1897752E-03,2.082614297098E+01,-2.86028389712E+00
-6.1895920E-03,2.081194403166E+01,-2.84799055555E+00
-6.1894088E-03,2.084539041905E+01,-2.88212910420E+00
-6.1892256E-03,2.083988851452E+01,-2.78390705246E+00
-6.1890424E-03,2.081049076332E+01,-2.86005833079E+00
-6.1888592E-03,2.082914657010E+01,-2.82075166362E+00
-6.1886760E-03,2.083268456211E+01,-2.78624985260E+00
-6.1884928E-03,2.086767259104E+01,-2.79955610060E+00
-6.1883096E-03,2.084588646008E+01,-2.81431691148E+00
-6.1881264E-03,2.085674967201E+01,-2.81224311222E+00
-6.1879432E-03,2.082992209638E+01,-2.79632076747E+00
-6.1877600E-03,2.085444745658E+01,-2.88364385380E+00
-6.1875768E-03,2.084694214681E+01,-2.78488064543E+00
-6.1873936E-03,2.085232277451E+01,-2.83531492935E+00
-6.1872104E-03,2.082790061416E+01,-2.81492919787E+00
-6.1870272E-03,2.084010189449E+01,-2.79997036452E+00
-6.1868440E-03,2.083899784883E+01,-2.84302559341E+00
-6.1866608E-03,2.085191684825E+01,-2.80408293367E+00
-6.1864776E-03,2.084652826706E+01,-2.79839624311E+00
-6.1862944E-03,2.085297584118E+01,-2.78667014684E+00
-6.1861112E-03,2.083241797568E+01,-2.77317385082E+00
-6.1859280E-03,2.085278273145E+01,-2.82516631889E+00
-6.1857448E-03,2.083389641767E+01,-2.80115561220E+00
-6.1855616E-03,2.084512644963E+01,-2.79994205232E+00
-6.1853784E-03,2.081515130172E+01,-2.77640194292E+00
-6.1851952E-03,2.085430261729E+01,-2.86647563227E+00
-6.1850120E-03,2.083220370164E+01,-2.76156834918E+00
-6.1848288E-03,2.087590917064E+01,-2.80522631840E+00
-6.1846456E-03,2.083325596111E+01,-2.85197889791E+00
-6.1844624E-03,2.086435033524E+01,-2.82102213134E+00
-6.1842792E-03,2.085026148757E+01,-2.86309530386E+00
-6.1840960E-03,2.085832285745E+01,-2.75909686354E+00
-6.1839128E-03,2.085652772853E+01,-2.83450347963E+00
-6.1837296E-03,2.083594468473E+01,-2.76735675181E+00
-6.1835464E-03,2.082457162490E+01,-2.84454214745E+00
-6.1833632E-03,2.085187604235E+01,-2.83901931145E+00
-6.1831800E-03,2.084407592243E+01,-2.80399065125E+00
-6.1829968E-03,2.084596167369E+01,-2.81708284640E+00
-6.1828136E-03,2.084271339284E+01,-2.79317421266E+00
-6.1826304E-03,2.084413852127E+01,-2.82696450488E+00
-6.1824472E-03,2.083338759424E+01,-2.83714150903E+00
-6.1822640E-03,2.084388049370E+01,-2.81101588518E+00
-6.1820808E-03,2.082161305988E+01,-2.86750178677E+00
-6.1818976E-03,2.084346383860E+01,-2.77866346189E+00
-6.1817144E-03,2.085038932091E+01,-2.79604556165E+00
-6.1815312E-03,2.086695142606E+01,-2.79847727981E+00
-6.1813480E-03,2.084836025773E+01,-2.80587859345E+00
-6.1811648E-03,2.084782350393E+01,-2.83685398647E+00
-6.1809816E-03,2.084241204480E+01,-2.82716756812E+00
-6.1807984E-03,2.085056688221E+01,-2.78879748550E+00
-6.1806152E-03,2.085227863448E+01,-2.87285765992E+00
-6.1804320E-03,2.084134517288E+01,-2.79854562725E+00
-6.1802488E-03,2.084296672190E+01,-2.78816210232E+00
-6.1800656E-03,2.085905548235E+01,-2.83561843573E+00
-6.1798824E-03,2.082118528945E+01,-2.86701142215E+00
-6.1796992E-03,2.083863218831E+01,-2.84376578531E+00
-6.1795160E-03,2.083997024739E+01,-2.85111542218E+00
-6.1793328E-03,2.084601522474E+01,-2.88098571948E+00
-6.1791496E-03,2.084032491831E+01,-2.78182974909E+00
-6.1789664E-03,2.083241455307E+01,-2.80419192170E+00
-6.1787832E-03,2.082537485803E+01,-2.82753758258E+00
-6.1786000E-03,2.083680155737E+01,-2.78955617580E+00
-6.1784168E-03,2.082773063848E+01,-2.81347873281E+00
-6.1782336E-03,2.084194404589E+01,-2.80904477588E+00
-6.1780504E-03,2.085881816274E+01,-2.77611901877E+00
-6.1778672E-03,2.085346788218E+01,-2.83202532339E+00
-6.1776840E-03,2.083932080822E+01,-2.84304981944E+00
-6.1775008E-03,2.082918743188E+01,-2.82231693747E+00
-6.1773176E-03,2.083693519285E+01,-2.76660527927E+00
-6.1771344E-03,2.082812085332E+01,-2.84999793987E+00
-6.1769512E-03,2.085434664091E+01,-2.83311350397E+00
-6.1767680E-03,2.083865969958E+01,-2.83085337034E+00
-6.1765848E-03,2.085080414595E+01,-2.80595724364E+00
-6.1764016E-03,2.084809922198E+01,-2.84413600932E+00
-6.1762184E-03,2.083306479318E+01,-2.78251591264E+00
-6.1760352E-03,2.084547693426E+01,-2.77304121885E+00
-6.1758520E-03,2.084123265980E+01,-2.87491716337E+00
-6.1756688E-03,2.083592148082E+01,-2.79524306427E+00
-6.1754856E-03,2.084552190783E+01,-2.82883311049E+00
-6.1753024E-03,2.083605647137E+01,-2.83289585388E+00
-6.1751192E-03,2.085597073244E+01,-2.82089626309E+00
-6.1749360E-03,2.083779892003E+01,-2.82632649071E+00
-6.1747528E-03,2.082242827913E+01,-2.84467618805E+00
-6.1745696E-03,2.083082605669E+01,-2.82553654290E+00
-6.1743864E-03,2.083358644558E+01,-2.83752574944E+00
-6.1742032E-03,2.082486061895E+01,-2.83090504711E+00
-6.1740200E-03,2.082897767475E+01,-2.87344715218E+00
-6.1738368E-03,2.082129600974E+01,-2.78623247179E+00
-6.1736536E-03,2.084843231415E+01,-2.82452487047E+00
-6.1734704E-03,2.084742105616E+01,-2.77904453580E+00
-6.1732872E-03,2.080305902338E+01,-2.84574400759E+00
-6.1731040E-03,2.084558093039E+01,-2.77279347540E+00
-6.1729208E-03,2.082579867499E+01,-2.81641094373E+00
-6.1727376E-03,2.084318850705E+01,-2.79783944027E+00
-6.1725544E-03,2.083372377841E+01,-2.83251713156E+00
-6.1723712E-03,2.083671920517E+01,-2.78878662395E+00
-6.1721880E-03,2.085176043728E+01,-2.80210956591E+00
-6.1720048E-03,2.085535166835E+01,-2.86195580740E+00
-6.1718216E-03,2.085446426230E+01,-2.79925472462E+00
-6.1716384E-03,2.083770711957E+01,-2.81445981129E+00
-6.1714552E-03,2.084203076134E+01,-2.87118063900E+00
-6.1712720E-03,2.084975489000E+01,-2.85178312226E+00
-6.1710888E-03,2.084018469373E+01,-2.83671358959E+00
-6.1709056E-03,2.084072286779E+01,-2.77817924400E+00
-6.1707224E-03,2.082748791719E+01,-2.80060359403E+00
-6.1705392E-03,2.081676743975E+01,-2.82581229587E+00
-6.1703560E-03,2.083614159891E+01,-2.80949502378E+00
-6.1701728E-03,2.081718602268E+01,-2.82481326615E+00
-6.1699896E-03,2.083623591395E+01,-2.84596753665E+00
-6.1698064E-03,2.085917015145E+01,-2.78743944257E+00
-6.1696232E-03,2.083522151275E+01,-2.79379164460E+00
-6.1694400E-03,2.085533125376E+01,-2.78913503173E+00
-6.1692568E-03,2.085320332138E+01,-2.84198380434E+00
-6.1690736E-03,2.084078727340E+01,-2.83875224306E+00
-6.1688904E-03,2.084439552905E+01,-2.77692199345E+00
-6.1687072E-03,2.083177231302E+01,-2.76346754874E+00
-6.1685240E-03,2.083280266779E+01,-2.80412960458E+00
-6.1683408E-03,2.085433361171E+01,-2.81575103183E+00
-6.1681576E-03,2.082145783169E+01,-2.85064307866E+00
-6.1679744E-03,2.084659022329E+01,-2.80477814269E+00
-6.1677912E-03,2.080960683109E+01,-2.77287870306E+00
-6.1676080E-03,2.083675927999E+01,-2.77171507371E+00
-6.1674248E-03,2.082842407333E+01,-2.81049481020E+00
-6.1672416E-03,2.085609511523E+01,-2.82601199471E+00
-6.1670584E-03,2.083897270313E+01,-2.79433942526E+00
-6.1668752E-03,2.084727004686E+01,-2.79526167908E+00
-6.1666920E-03,2.085811549382E+01,-2.80699235047E+00
-6.1665088E-03,2.085930967288E+01,-2.83789720745E+00
-6.1663256E-03,2.083999845250E+01,-2.77152293022E+00
-6.1661424E-03,2.082857759254E+01,-2.81736476938E+00
-6.1659592E-03,2.084882143004E+01,-2.79516163175E+00
-6.1657760E-03,2.086006062621E+01,-2.82004136718E+00
-6.1655928E-03,2.084747449545E+01,-2.80327723487E+00
-6.1654096E-03,2.085057336422E+01,-2.81700169328E+00
-6.1652264E-03,2.083672189204E+01,-2.84263617252E+00
-6.1650432E-03,2.082491421657E+01,-2.84089052477E+00
-6.1648600E-03,2.083982462579E+01,-2.84607085525E+00
-6.1646768E-03,2.083894149916E+01,-2.74951718641E+00
-6.1644936E-03,2.085020375488E+01,-2.80071663330E+00
-6.1643104E-03,2.085166008728E+01,-2.79873362635E+00
-6.1641272E-03,2.083832010211E+01,-2.79828315726E+00
-6.1639440E-03,2.083710207654E+01,-2.85488639385E+00
-6.1637608E-03,2.084752182527E+01,-2.83719934416E+00
-6.1635776E-03,2.085493928337E+01,-2.80472062188E+00
-6.1633944E-03,2.085154195366E+01,-2.76208427860E+00
-6.1632112E-03,2.083898662174E+01,-2.79792045369E+00
-6.1630280E-03,2.084731498318E+01,-2.78524437346E+00
-6.1628448E-03,2.083473342521E+01,-2.81877423297E+00
-6.1626616E-03,2.083357107876E+01,-2.79011870627E+00
-6.1624784E-03,2.083322909711E+01,-2.84244899997E+00
-6.1622952E-03,2.084020686386E+01,-2.76566794966E+00
-6.1621120E-03,2.084153243391E+01,-2.79644131553E+00
-6.1619288E-03,2.085191324404E+01,-2.83153548264E+00
-6.1617456E-03,2.084787836814E+01,-2.79647731115E+00
-6.1615624E-03,2.082594308121E+01,-2.81317446972E+00
-6.1613792E-03,2.083949587358E+01,-2.76928335554E+00
-6.1611960E-03,2.083775160419E+01,-2.81490092059E+00
-6.1610128E-03,2.085123200485E+01,-2.81092817788E+00
-6.1608296E-03,2.085049206907E+01,-2.81939983726E+00
-6.1606464E-03,2.082946163187E+01,-2.79106976124E+00
-6.1604632E-03,2.084060513930E+01,-2.87014831449E+00
-6.1602800E-03,2.083436279608E+01,-2.78450639346E+00
-6.1600968E-03,2.084324363204E+01,-2.80822641109E+00
-6.1599136E-03,2.082996671604E+01,-2.83820922379E+00
-6.1597304E-03,2.082930215219E+01,-2.79131234749E+00
-6.1595472E-03,2.084215187052E+01,-2.84195174356E+00
-6.1593640E-03,2.084440843718E+01,-2.85365279890E+00
-6.1591808E-03,2.085772726735E+01,-2.83523474247E+00
-6.1589976E-03,2.083313896837E+01,-2.86164898318E+00
-6.1588144E-03,2.084933970639E+01,-2.79802536718E+00
-6.1586312E-03,2.084143266598E+01,-2.82121344828E+00
-6.1584480E-03,2.085034310402E+01,-2.79233727963E+00
-6.1582648E-03,2.085593090909E+01,-2.86587441699E+00
-6.1580816E-03,2.084733831281E+01,-2.78335275254E+00
-6.1578984E-03,2.083267884379E+01,-2.80814116015E+00
-6.1577152E-03,2.085876347082E+01,-2.82156480136E+00
-6.1575320E-03,2.083797996448E+01,-2.80230604005E+00
-6.1573488E-03,2.083640981516E+01,-2.82231432977E+00
-6.1571656E-03,2.085706556266E+01,-2.77172045209E+00
-6.1569824E-03,2.082916733393E+01,-2.78995035808E+00
-6.1567992E-03,2.084018879155E+01,-2.80458296076E+00
-6.1566160E-03,2.082952489195E+01,-2.81297170916E+00
-6.1564328E-03,2.083764435308E+01,-2.78345899316E+00
-6.1562496E-03,2.083003226252E+01,-2.81372038773E+00
-6.1560664E-03,2.083636361690E+01,-2.83753462029E+00
-6.1558832E-03,2.084663890352E+01,-2.78291234174E+00
-6.1557000E-03,2.084610736514E+01,-2.80226927609E+00
-6.1555168E-03,2.084769021770E+01,-2.78024531328E+00
-6.1553336E-03,2.084466866268E+01,-2.84577715104E+00
-6.1551504E-03,2.085282823587E+01,-2.78614171441E+00
-6.1549672E-03,2.085424646785E+01,-2.81457707644E+00
-6.1547840E-03,2.083042009784E+01,-2.82624786380E+00
-6.1546008E-03,2.082206314480E+01,-2.78924469496E+00
-6.1544176E-03,2.084192152651E+01,-2.81095113498E+00
-6.1542344E-03,2.085663023455E+01,-2.80132084046E+00
-6.1540512E-03,2.084476977171E+01,-2.80886705625E+00
-6.1538680E-03,2.083681039562E+01,-2.80681284969E+00
-6.1536848E-03,2.083880638288E+01,-2.78672634051E+00
-6.1535016E-03,2.084160327962E+01,-2.81224256507E+00
-6.1533184E-03,2.084217987074E+01,-2.80836823988E+00
-6.1531352E-03,2.083446681550E+01,-2.79592082263E+00
-6.1529520E-03,2.085671390923E+01,-2.78185574464E+00
-6.1527688E-03,2.087169633763E+01,-2.75164133529E+00
-6.1525856E-03,2.085004007494E+01,-2.83475558865E+00
-6.1524024E-03,2.085922420541E+01,-2.82478098418E+00
-6.1522192E-03,2.086227519954E+01,-2.78174764137E+00
-6.1520360E-03,2.084950345619E+01,-2.87434218810E+00
-6.1518528E-03,2.085650189830E+01,-2.77393344915E+00
-6.1516696E-03,2.083949482584E+01,-2.85985931880E+00
-6.1514864E-03,2.085266041154E+01,-2.80270725382E+00
-6.1513032E-03,2.084587139593E+01,-2.82423068895E+00
-6.1511200E-03,2.084404164044E+01,-2.78747189916E+00
-6.1509368E-03,2.085423789037E+01,-2.81354152723E+00
-6.1507536E-03,2.083531606061E+01,-2.83195014237E+00
-6.1505704E-03,2.083554613920E+01,-2.82134630145E+00
-6.1503872E-03,2.086235568443E+01,-2.76653597723E+00
-6.1502040E-03,2.086478776349E+01,-2.81173903388E+00
-6.1500208E-03,2.086119154053E+01,-2.81974965367E+00
-6.1498376E-03,2.082939195963E+01,-2.82967340793E+00
-6.1496544E-03,2.084702070387E+01,-2.78960954058E+00
-6.1494712E-03,2.086184555249E+01,-2.82067368864E+00
-6.1492880E-03,2.082433996772E+01,-2.80683190688E+00
-6.1491048E-03,2.082627742136E+01,-2.80471037733E+00
-6.1489216E-03,2.084921551453E+01,-2.81981216869E+00
-6.1487384E-03,2.084886863412E+01,-2.82029301054E+00
-6.1485552E-03,2.085486339455E+01,-2.77818542565E+00
-6.1483720E-03,2.085270328498E+01,-2.76479147035E+00
-6.1481888E-03,2.087586205503E+01,-2.81971003753E+00
-6.1480056E-03,2.085168978715E+01,-2.80556293330E+00
-6.1478224E-03,2.084671635231E+01,-2.82294944520E+00
-6.1476392E-03,2.083566994922E+01,-2.79625172154E+00
-6.1474560E-03,2.085857902704E+01,-2.80216964786E+00
-6.1472728E-03,2.084870411133E+01,-2.83985397439E+00
-6.1470896E-03,2.083471186044E+01,-2.82283015442E+00
-6.1469064E-03,2.085357827650E+01,-2.76131756729E+00
-6.1467232E-03,2.085837640850E+01,-2.75096996813E+00
-6.1465400E-03,2.084907729229E+01,-2.78202390657E+00
-6.1463568E-03,2.084450241229E+01,-2.76175822257E+00
-6.1461736E-03,2.084427537913E+01,-2.77424126291E+00
-6.1459904E-03,2.084827541890E+01,-2.82091557640E+00
-6.1458072E-03,2.083466457719E+01,-2.80926276357E+00
-6.1456240E-03,2.083766189454E+01,-2.86036865911E+00
-6.1454408E-03,2.083848260859E+01,-2.85734996325E+00
-6.1452576E-03,2.084096668338E+01,-2.78399474812E+00
-6.1450744E-03,2.084585901400E+01,-2.82310291552E+00
-6.1448912E-03,2.084193359179E+01,-2.80394685580E+00
-6.1447080E-03,2.084878295710E+01,-2.82917881743E+00
-6.1445248E-03,2.084820363255E+01,-2.78648750284E+00
-6.1443416E-03,2.083792859273E+01,-2.81307040607E+00
-6.1441584E-03,2.083638243428E+01,-2.79799121092E+00
-6.1439752E-03,2.083778163934E+01,-2.76746376078E+00
-6.1437920E-03,2.084413188560E+01,-2.73151135663E+00
-6.1436088E-03,2.083248783419E+01,-2.80344311506E+00
-6.1434256E-03,2.084732628012E+01,-2.85926425024E+00
-6.1432424E-03,2.083183263944E+01,-2.80422049002E+00
-6.1430592E-03,2.081890587280E+01,-2.82410203838E+00
-6.1428760E-03,2.082175078386E+01,-2.78484068005E+00
-6.1426928E-03,2.082546759913E+01,-2.80077744867E+00
-6.1425096E-03,2.082592357466E+01,-2.79556894568E+00
-6.1423264E-03,2.084860773807E+01,-2.84841512223E+00
-6.1421432E-03,2.085710410079E+01,-2.80032885387E+00
-6.1419600E-03,2.084669786556E+01,-2.74943162114E+00
-6.1417768E-03,2.082472537695E+01,-2.75980702029E+00
-6.1415936E-03,2.081020728735E+01,-2.83291801936E+00
-6.1414104E-03,2.084927372685E+01,-2.79322889294E+00
-6.1412272E-03,2.083601652229E+01,-2.82166855070E+00
-6.1410440E-03,2.083617890304E+01,-2.79587323205E+00
-6.1408608E-03,2.083711152947E+01,-2.82554005864E+00
-6.1406776E-03,2.085843819244E+01,-2.80596640552E+00
-6.1404944E-03,2.083833675882E+01,-2.80588840726E+00
-6.1403112E-03,2.082993340729E+01,-2.79187506423E+00
-6.1401280E-03,2.083832126161E+01,-2.81619190830E+00
-6.1399448E-03,2.085954305766E+01,-2.81768757743E+00
-6.1397616E-03,2.084623831840E+01,-2.83702608324E+00
-6.1395784E-03,2.085792325022E+01,-2.75661039525E+00
-6.1393952E-03,2.085546292881E+01,-2.80923535940E+00
-6.1392120E-03,2.082886932468E+01,-2.84154936564E+00
-6.1390288E-03,2.084760489924E+01,-2.83621485471E+00
-6.1388456E-03,2.082928323237E+01,-2.81974035208E+00
-6.1386624E-03,2.085221989131E+01,-2.74790656879E+00
-6.1384792E-03,2.082183857033E+01,-2.80037008817E+00
-6.1382960E-03,2.084330088044E+01,-2.79351137471E+00
-6.1381128E-03,2.086192232141E+01,-2.79867763058E+00
-6.1379296E-03,2.085102831064E+01,-2.81125925141E+00
-6.1377464E-03,2.083796717742E+01,-2.81177584440E+00
-6.1375632E-03,2.085090160886E+01,-2.79825787186E+00
-6.1373800E-03,2.083262305757E+01,-2.77819159566E+00
-6.1371968E-03,2.083686319230E+01,-2.82813192937E+00
-6.1370136E-03,2.081128873913E+01,-2.77703368231E+00
-6.1368304E-03,2.084248023624E+01,-2.81814654483E+00
-6.1366472E-03,2.082858417699E+01,-2.78054206758E+00
-6.1364640E-03,2.084877481269E+01,-2.80637802682E+00
-6.1362808E-03,2.081147661017E+01,-2.81372648790E+00
-6.1360976E-03,2.083323227758E+01,-2.81067276266E+00
-6.1359144E-03,2.085368596999E+01,-2.75774941440E+00
-6.1357312E-03,2.084586740522E+01,-2.78882551831E+00
-6.1355480E-03,2.083920984579E+01,-2.79526646375E+00
-6.1353648E-03,2.082774407281E+01,-2.85797150466E+00
-6.1351816E-03,2.084163838116E+01,-2.78815594395E+00
-6.1349984E-03,2.083145096948E+01,-2.75004980979E+00
-6.1348152E-03,2.084275501831E+01,-2.78674078765E+00
-6.1346320E-03,2.085224816160E+01,-2.82941752705E+00
-6.1344488E-03,2.084416016055E+01,-2.83072171626E+00
-6.1342656E-03,2.083439797679E+01,-2.83129503843E+00
-6.1340824E-03,2.083335546361E+01,-2.79373258711E+00
-6.1338992E-03,2.085029143890E+01,-2.78129172404E+00
-6.1337160E-03,2.084535048394E+01,-2.80305396193E+00
-6.1335328E-03,2.081710946796E+01,-2.79323976613E+00
-6.1333496E-03,2.083801579712E+01,-2.78578909240E+00
-6.1331664E-03,2.084354025362E+01,-2.81431237129E+00
-6.1329832E-03,2.082904181959E+01,-2.79093861938E+00
-6.1328000E-03,2.083767173862E+01,-2.81458366555E+00
-6.1326168E-03,2.084793095993E+01,-2.82553863837E+00
-6.1324336E-03,2.084385112910E+01,-2.78808580372E+00
-6.1322504E-03,2.085029205823E+01,-2.79940983639E+00
-6.1320672E-03,2.085178457251E+01,-2.80335259051E+00
-6.1318840E-03,2.085394343412E+01,-2.77735927268E+00
-6.1317008E-03,2.083068063067E+01,-2.79510464645E+00
-6.1315176E-03,2.081930914013E+01,-2.76782716285E+00
-6.1313344E-03,2.084139289385E+01,-2.77730864366E+00
-6.1311512E-03,2.086015090397E+01,-2.82349268566E+00
-6.1309680E-03,2.085268247923E+01,-2.80388709982E+00
-6.1307848E-03,2.083763924012E+01,-2.81967518278E+00
-6.1306016E-03,2.083324490631E+01,-2.79498671773E+00
-6.1304184E-03,2.085680300886E+01,-2.77212608964E+00
-6.1302352E-03,2.084478147378E+01,-2.82711345828E+00
-6.1300520E-03,2.084383565983E+01,-2.80399977821E+00
-6.1298688E-03,2.085234053018E+01,-2.76541270907E+00
-6.1296856E-03,2.085329468878E+01,-2.79761647000E+00
-6.1295024E-03,2.085207874471E+01,-2.76677983240E+00
